idStudent,idClass,mark,idSubject
193088,3088,10,1388
193089,3089,4.5,1389
193090,3090,10,1390
193091,3091,4,1391
193092,3092,7.5,1392
193093,3093,3.5,1393
193094,3094,8.5,1394
193095,3095,3.5,1395
193096,3096,4.5,1396
193097,3097,0,1397
193098,3098,9.5,1398
193099,3099,2,1399
193100,3100,5,1400
193101,3101,0,1401
193102,3102,3,1402
193103,3103,2.5,1403
193104,3104,7,1404
193105,3105,4,1405
193106,3106,10,1406
193107,3107,8.5,1407
193108,3108,8,1408
193109,3109,7.5,1409
193110,3110,1,1410
193111,3111,8,1411
193112,3112,9,1412
193113,3113,3,1413
193114,3114,4.5,1414
193115,3115,1,1415
193116,3116,0,1416
193117,3117,3,1417
193118,3118,4.5,1418
193119,3119,9,1419
193120,3120,8.5,1420
193121,3121,5,1421
193122,3122,5,1422
193123,3123,5.5,1423
193124,3124,5.5,1424
193125,3125,10,1425
193126,3126,2.5,1426
193127,3127,8,1427
193128,3128,6.5,1428
193129,3129,1,1429
193130,3130,9,1430
193131,3131,4,1431
193132,3132,1,1432
193133,3133,5,1433
193134,3134,4,1434
193135,3135,6,1435
193136,3136,7,1436
193137,3137,8.5,1437
193138,3138,3,1438
193139,3139,4,1439
193140,3140,10,1440
193141,3141,7,1441
193142,3142,3.5,1442
193143,3143,0,1443
193144,3144,6.5,1444
193145,3145,7.5,1445
193146,3146,3,1446
193147,3147,7.5,1447
193148,3148,4,1448
193149,3149,3,1449
193150,3150,6.5,1450
193151,3151,9,1451
193152,3152,8.5,1452
193153,3153,6.5,1453
193154,3154,4.5,1454
193155,3155,7,1455
193156,3156,10,1456
193157,3157,7,1457
193158,3158,0,1458
193159,3159,4.5,1459
193160,3160,6,1460
193161,3161,7.5,1461
193162,3162,2.5,1462
193163,3163,0,1463
193164,3164,8.5,1464
193165,3165,10,1465
193166,3166,9.5,1466
193167,3167,6.5,1467
193168,3168,9.5,1468
193169,3169,8.5,1469
193170,3170,5,1470
193171,3171,6.5,1471
193172,3172,3,1472
193173,3173,1,1473
193174,3174,7.5,1474
193175,3175,9.5,1475
193176,3176,3.5,1476
193177,3177,2.5,1477
193178,3178,2.5,1478
193179,3179,8.5,1479
193180,3180,4.5,1480
193181,3181,8,1481
193182,3182,3.5,1482
193183,3183,7.5,1483
193184,3184,6.5,1484
193185,3185,5.5,1485
193186,3186,9,1486
193187,3187,6,1487
193188,3188,8.5,1488
193189,3189,8.5,1489
193190,3190,6.5,1490
193191,3191,0,1491
193192,3192,9,1492
193193,3193,5.5,1493
193194,3194,10,1494
193195,3195,7,1495
193196,3196,9,1496
193197,3197,0,1497
193198,3198,1,1498
193199,3199,6,1499
193200,3200,1,1500
193201,3201,4.5,1301
193202,3202,6.5,1302
193203,3203,8.5,1303
193204,3204,7.5,1304
193205,3205,6,1305
193206,3206,5.5,1306
193207,3207,3.5,1307
193208,3208,9.5,1308
193209,3209,5.5,1309
193210,3210,4.5,1310
193211,3211,4,1311
193212,3212,9.5,1312
193213,3213,3.5,1313
193214,3214,3.5,1314
193215,3215,2,1315
193216,3216,8,1316
193217,3217,7,1317
193218,3218,5.5,1318
193219,3219,9.5,1319
193220,3220,10,1320
193221,3221,2.5,1321
193222,3222,6.5,1322
193223,3223,4.5,1323
193224,3224,5,1324
193225,3225,2,1325
193226,3226,9.5,1326
193227,3227,5,1327
193228,3228,2.5,1328
193229,3229,5.5,1329
193230,3230,2.5,1330
193231,3231,8.5,1331
193232,3232,9,1332
193233,3233,9.5,1333
193234,3234,5.5,1334
193235,3235,9,1335
193236,3236,7.5,1336
193237,3237,6.5,1337
193238,3238,5,1338
193239,3239,8.5,1339
193240,3240,2,1340
193241,3241,9.5,1341
193242,3242,5,1342
193243,3243,6.5,1343
193244,3244,10,1344
193245,3245,5.5,1345
193246,3246,7,1346
193247,3247,5.5,1347
193248,3248,9,1348
193249,3249,6,1349
193250,3250,10,1350
193251,3251,5,1351
193252,3252,4,1352
193253,3253,7.5,1353
193254,3254,4.5,1354
193255,3255,8.5,1355
193256,3256,5.5,1356
193257,3257,0,1357
193258,3258,2,1358
193259,3259,3,1359
193260,3260,3,1360
193261,3261,7,1361
193262,3262,2,1362
193263,3263,5.5,1363
193264,3264,9.5,1364
193265,3265,2,1365
193266,3266,1,1366
193267,3267,3,1367
193268,3268,6.5,1368
193269,3269,3,1369
193270,3270,2,1370
193271,3271,4.5,1371
193272,3272,3.5,1372
193273,3273,7.5,1373
193274,3274,5.5,1374
193275,3275,9.5,1375
193276,3276,4.5,1376
193277,3277,4,1377
193278,3278,8,1378
193279,3279,7.5,1379
193280,3280,8,1380
193281,3281,2,1381
193282,3282,1,1382
193283,3283,1,1383
193284,3284,5.5,1384
193285,3285,6,1385
193286,3286,10,1386
193287,3287,2.5,1387
193288,3288,8.5,1388
193289,3289,9.5,1389
193290,3290,2.5,1390
193291,3291,4.5,1391
193292,3292,10,1392
193293,3293,6.5,1393
193294,3294,2,1394
193295,3295,8,1395
193296,3296,3,1396
193297,3297,8.5,1397
193298,3298,4,1398
193299,3299,8.5,1399
193300,3300,5.5,1400
193301,3301,6.5,1401
193302,3302,5.5,1402
193303,3303,3.5,1403
193304,3304,7,1404
193305,3305,4,1405
193306,3306,7,1406
193307,3307,1,1407
193308,3308,7.5,1408
193309,3309,8.5,1409
193310,3310,1,1410
193311,3311,4.5,1411
193312,3312,4,1412
193313,3313,5.5,1413
193314,3314,4,1414
193315,3315,2,1415
193316,3316,6.5,1416
193317,3317,9,1417
193318,3318,7.5,1418
193319,3319,3.5,1419
193320,3320,3,1420
193321,3321,8,1421
193322,3322,6.5,1422
193323,3323,7.5,1423
193324,3324,7,1424
193325,3325,1,1425
193326,3326,3,1426
193327,3327,1,1427
193328,3328,6,1428
193329,3329,6.5,1429
193330,3330,3.5,1430
193331,3331,8,1431
193332,3332,2,1432
193333,3333,8,1433
193334,3334,4.5,1434
193335,3335,9,1435
193336,3336,8,1436
193337,3337,5,1437
193338,3338,6,1438
193339,3339,9.5,1439
193340,3340,2.5,1440
193341,3341,6.5,1441
193342,3342,1,1442
193343,3343,4.5,1443
193344,3344,1,1444
193345,3345,0,1445
193346,3346,4,1446
193347,3347,10,1447
193348,3348,10,1448
193349,3349,8.5,1449
193350,3350,3,1450
193351,3351,4.5,1451
193352,3352,10,1452
193353,3353,5,1453
193354,3354,8,1454
193355,3355,3,1455
193356,3356,8,1456
193357,3357,6,1457
193358,3358,1,1458
193359,3359,5.5,1459
193360,3360,1,1460
193361,3361,9,1461
193362,3362,9,1462
193363,3363,3,1463
193364,3364,2,1464
193365,3365,3,1465
193366,3366,6.5,1466
193367,3367,3,1467
193368,3368,0,1468
193369,3369,7.5,1469
193370,3370,2.5,1470
193371,3371,2.5,1471
193372,3372,8.5,1472
193373,3373,4.5,1473
193374,3374,8,1474
193375,3375,2.5,1475
193376,3376,9,1476
193377,3377,8.5,1477
193378,3378,2,1478
193379,3379,2,1479
193380,3380,8,1480
193381,3381,4,1481
193382,3382,1,1482
193383,3383,4.5,1483
193384,3384,0,1484
193385,3385,6,1485
193386,3386,6,1486
193387,3387,1,1487
193388,3388,9,1488
193389,3389,8.5,1489
193390,3390,8.5,1490
193391,3391,7,1491
193392,3392,4.5,1492
193393,3393,4,1493
193394,3394,9.5,1494
193395,3395,3,1495
193396,3396,9.5,1496
193397,3397,5,1497
193398,3398,5.5,1498
193399,3399,8.5,1499
193400,3400,4.5,1500
193401,3401,7.5,1301
193402,3402,5.5,1302
193403,3403,2,1303
193404,3404,4,1304
193405,3405,10,1305
193406,3406,4.5,1306
193407,3407,8.5,1307
193408,3408,10,1308
193409,3409,5.5,1309
193410,3410,3,1310
193411,3411,5.5,1311
193412,3412,8.5,1312
193413,3413,3.5,1313
193414,3414,3,1314
193415,3415,5.5,1315
193416,3416,7,1316
193417,3417,0,1317
193418,3418,4.5,1318
193419,3419,0,1319
193420,3420,3.5,1320
193421,3421,2,1321
193422,3422,4,1322
193423,3423,6.5,1323
193424,3424,2.5,1324
193425,3425,4,1325
193426,3426,3,1326
193427,3427,8,1327
193428,3428,4.5,1328
193429,3429,5.5,1329
193430,3430,9,1330
193431,3431,6,1331
193432,3432,5.5,1332
193433,3433,4.5,1333
193434,3434,6.5,1334
193435,3435,6,1335
193436,3436,9,1336
193437,3437,3,1337
193438,3438,2.5,1338
193439,3439,6,1339
193440,3440,6,1340
193441,3441,5.5,1341
193442,3442,0,1342
193443,3443,6,1343
193444,3444,3.5,1344
193445,3445,1,1345
193446,3446,5,1346
193447,3447,7.5,1347
193448,3448,2.5,1348
193449,3449,7.5,1349
193450,3450,1,1350
193451,3451,3,1351
193452,3452,6,1352
193453,3453,2.5,1353
193454,3454,6,1354
193455,3455,0,1355
193456,3456,0,1356
193457,3457,3,1357
193458,3458,10,1358
193459,3459,3,1359
193460,3460,3,1360
193461,3461,3.5,1361
193462,3462,9.5,1362
193463,3463,1,1363
193464,3464,6.5,1364
193465,3465,9.5,1365
193466,3466,2,1366
193467,3467,7.5,1367
193468,3468,6.5,1368
193469,3469,8,1369
193470,3470,5,1370
193471,3471,4,1371
193472,3472,8,1372
193473,3473,1,1373
193474,3474,8,1374
193475,3475,6,1375
193476,3476,8,1376
193477,3477,5.5,1377
193478,3478,3.5,1378
193479,3479,5,1379
193480,3480,4,1380
193481,3481,6,1381
193482,3482,10,1382
193483,3483,6,1383
193484,3484,3,1384
193485,3485,3.5,1385
193486,3486,7,1386
193487,3487,4,1387
193488,3488,9.5,1388
193489,3489,9,1389
193490,3490,2,1390
193491,3491,6.5,1391
193492,3492,3.5,1392
193493,3493,5,1393
193494,3494,9.5,1394
193495,3495,2,1395
193496,3496,0,1396
193497,3497,5,1397
193498,3498,2.5,1398
193499,3499,8,1399
193500,3500,5.5,1400
193501,3501,2.5,1401
193502,3502,2.5,1402
193503,3503,5.5,1403
193504,3504,8,1404
193505,3505,2,1405
193506,3506,3.5,1406
193507,3507,3,1407
193508,3508,8.5,1408
193509,3509,8.5,1409
193510,3510,2,1410
193511,3511,0,1411
193512,3512,5,1412
193513,3513,6.5,1413
193514,3514,2.5,1414
193515,3515,7.5,1415
193516,3516,9.5,1416
193517,3517,3.5,1417
193518,3518,10,1418
193519,3519,6,1419
193520,3520,7,1420
193521,3521,9.5,1421
193522,3522,9.5,1422
193523,3523,3,1423
193524,3524,1,1424
193525,3525,7,1425
193526,3526,6.5,1426
193527,3527,8,1427
193528,3528,4,1428
193529,3529,2,1429
193530,3530,9,1430
193531,3531,7,1431
193532,3532,6,1432
193533,3533,7.5,1433
193534,3534,7.5,1434
193535,3535,7.5,1435
193536,3536,5.5,1436
193537,3537,8,1437
193538,3538,5,1438
193539,3539,0,1439
193540,3540,5.5,1440
193541,3541,3.5,1441
193542,3542,1,1442
193543,3543,9,1443
193544,3544,2.5,1444
193545,3545,8,1445
193546,3546,7.5,1446
193547,3547,8,1447
193548,3548,8.5,1448
193549,3549,9,1449
193550,3550,9.5,1450
193551,3551,4,1451
193552,3552,3.5,1452
193553,3553,8.5,1453
193554,3554,4.5,1454
193555,3555,6,1455
193556,3556,2,1456
193557,3557,5,1457
193558,3558,6,1458
193559,3559,8.5,1459
193560,3560,0,1460
193561,3561,9.5,1461
193562,3562,2,1462
193563,3563,7,1463
193564,3564,2.5,1464
193565,3565,5,1465
193566,3566,8.5,1466
193567,3567,0,1467
193568,3568,8.5,1468
193569,3569,6,1469
193570,3570,6.5,1470
193571,3571,7,1471
193572,3572,8,1472
193573,3573,9.5,1473
193574,3574,8.5,1474
193575,3575,2.5,1475
193576,3576,9,1476
193577,3577,5,1477
193578,3578,5,1478
193579,3579,9.5,1479
193580,3580,8.5,1480
193581,3581,3.5,1481
193582,3582,2,1482
193583,3583,6.5,1483
193584,3584,3,1484
193585,3585,5.5,1485
193586,3586,8,1486
193587,3587,7.5,1487
193588,3588,8.5,1488
193589,3589,10,1489
193590,3590,6,1490
193591,3591,9.5,1491
193592,3592,4.5,1492
193593,3593,9,1493
193594,3594,5.5,1494
193595,3595,8,1495
193596,3596,6.5,1496
193597,3597,0,1497
193598,3598,7.5,1498
193599,3599,10,1499
193600,3600,9,1500
193601,3601,1,1301
193602,3602,7.5,1302
193603,3603,10,1303
193604,3604,2,1304
193605,3605,6,1305
193606,3606,10,1306
193607,3607,5,1307
193608,3608,5.5,1308
193609,3609,1,1309
193610,3610,2.5,1310
193611,3611,10,1311
193612,3612,8,1312
193613,3613,2.5,1313
193614,3614,0,1314
193615,3615,7.5,1315
193616,3616,5.5,1316
193617,3617,4.5,1317
193618,3618,5.5,1318
193619,3619,9,1319
193620,3620,3.5,1320
193621,3621,1,1321
193622,3622,0,1322
193623,3623,0,1323
193624,3624,8.5,1324
193625,3625,8,1325
193626,3626,8.5,1326
193627,3627,4,1327
193628,3628,4,1328
193629,3629,1,1329
193630,3630,5.5,1330
193631,3631,2,1331
193632,3632,0,1332
193633,3633,2.5,1333
193634,3634,8.5,1334
193635,3635,5,1335
193636,3636,0,1336
193637,3637,3.5,1337
193638,3638,3,1338
193639,3639,4,1339
193640,3640,7,1340
193641,3641,5.5,1341
193642,3642,3,1342
193643,3643,4.5,1343
193644,3644,9.5,1344
193645,3645,3.5,1345
193646,3646,2.5,1346
193647,3647,9.5,1347
193648,3648,5,1348
193649,3649,2,1349
193650,3650,7.5,1350
193651,3651,9.5,1351
193652,3652,6.5,1352
193653,3653,6.5,1353
193654,3654,4.5,1354
193655,3655,1,1355
193656,3656,0,1356
193657,3657,4.5,1357
193658,3658,7,1358
193659,3659,8.5,1359
193660,3660,5,1360
193661,3661,2.5,1361
193662,3662,2,1362
193663,3663,6.5,1363
193664,3664,3,1364
193665,3665,5.5,1365
193666,3666,6.5,1366
193667,3667,3.5,1367
193668,3668,9,1368
193669,3669,5,1369
193670,3670,6.5,1370
193671,3671,4,1371
193672,3672,9.5,1372
193673,3673,9.5,1373
193674,3674,4.5,1374
193675,3675,9.5,1375
193676,3676,1,1376
193677,3677,6,1377
193678,3678,5,1378
193679,3679,7.5,1379
193680,3680,8.5,1380
193681,3681,9,1381
193682,3682,2,1382
193683,3683,8.5,1383
193684,3684,6.5,1384
193685,3685,7.5,1385
193686,3686,5.5,1386
193687,3687,6,1387
193688,3688,5.5,1388
193689,3689,6.5,1389
193690,3690,3.5,1390
193691,3691,3.5,1391
193692,3692,8.5,1392
193693,3693,7.5,1393
193694,3694,2.5,1394
193695,3695,1,1395
193696,3696,5,1396
193697,3697,8.5,1397
193698,3698,8.5,1398
193699,3699,5,1399
193700,3700,8.5,1400
193701,3701,8.5,1401
193702,3702,5.5,1402
193703,3703,4.5,1403
193704,3704,2,1404
193705,3705,2,1405
193706,3706,8,1406
193707,3707,2.5,1407
193708,3708,3.5,1408
193709,3709,6.5,1409
193710,3710,0,1410
193711,3711,2.5,1411
193712,3712,8.5,1412
193713,3713,6.5,1413
193714,3714,6.5,1414
193715,3715,10,1415
193716,3716,8.5,1416
193717,3717,9.5,1417
193718,3718,6,1418
193719,3719,5.5,1419
193720,3720,7,1420
193721,3721,4.5,1421
193722,3722,3.5,1422
193723,3723,2.5,1423
193724,3724,3,1424
193725,3725,6,1425
193726,3726,0,1426
193727,3727,7,1427
193728,3728,5.5,1428
193729,3729,9,1429
193730,3730,6,1430
193731,3731,6,1431
193732,3732,2.5,1432
193733,3733,9.5,1433
193734,3734,8.5,1434
193735,3735,0,1435
193736,3736,7.5,1436
193737,3737,2,1437
193738,3738,4,1438
193739,3739,10,1439
193740,3740,10,1440
193741,3741,2.5,1441
193742,3742,3,1442
193743,3743,6,1443
193744,3744,9,1444
193745,3745,3.5,1445
193746,3746,1,1446
193747,3747,1,1447
193748,3748,10,1448
193749,3749,6.5,1449
193750,3750,6.5,1450
193751,3751,0,1451
193752,3752,6,1452
193753,3753,2.5,1453
193754,3754,0,1454
193755,3755,4,1455
193756,3756,5.5,1456
193757,3757,2.5,1457
193758,3758,6.5,1458
193759,3759,7,1459
193760,3760,3.5,1460
193761,3761,8.5,1461
193762,3762,5.5,1462
193763,3763,5.5,1463
193764,3764,3,1464
193765,3765,7,1465
193766,3766,9.5,1466
193767,3767,3.5,1467
193768,3768,3.5,1468
193769,3769,1,1469
193770,3770,4,1470
193771,3771,10,1471
193772,3772,3,1472
193773,3773,5.5,1473
193774,3774,8.5,1474
193775,3775,3.5,1475
193776,3776,2,1476
193777,3777,5,1477
193778,3778,0,1478
193779,3779,3,1479
193780,3780,4.5,1480
193781,3781,2,1481
193782,3782,6,1482
193783,3783,4.5,1483
193784,3784,4,1484
193785,3785,3,1485
193786,3786,4,1486
193787,3787,4,1487
193788,3788,10,1488
193789,3789,6.5,1489
193790,3790,9.5,1490
193791,3791,8.5,1491
193792,3792,10,1492
193793,3793,6,1493
193794,3794,5,1494
193795,3795,2,1495
193796,3796,4,1496
193797,3797,0,1497
193798,3798,7.5,1498
193799,3799,5.5,1499
193800,3800,2.5,1500
193801,3801,0,1301
193802,3802,8.5,1302
193803,3803,7,1303
193804,3804,2,1304
193805,3805,8.5,1305
193806,3806,3.5,1306
193807,3807,4.5,1307
193808,3808,10,1308
193809,3809,7.5,1309
193810,3810,6.5,1310
193811,3811,6.5,1311
193812,3812,9.5,1312
193813,3813,0,1313
193814,3814,3,1314
193815,3815,6,1315
193816,3816,6,1316
193817,3817,1,1317
193818,3818,8.5,1318
193819,3819,7.5,1319
193820,3820,4,1320
193821,3821,9,1321
193822,3822,2,1322
193823,3823,5,1323
193824,3824,3,1324
193825,3825,7,1325
193826,3826,1,1326
193827,3827,9,1327
193828,3828,2,1328
193829,3829,9.5,1329
193830,3830,6,1330
193831,3831,2.5,1331
193832,3832,9.5,1332
193833,3833,4,1333
193834,3834,8,1334
193835,3835,4,1335
193836,3836,0,1336
193837,3837,3.5,1337
193838,3838,2,1338
193839,3839,4.5,1339
193840,3840,2,1340
193841,3841,8.5,1341
193842,3842,10,1342
193843,3843,8,1343
193844,3844,8.5,1344
193845,3845,8.5,1345
193846,3846,2.5,1346
193847,3847,2,1347
193848,3848,2.5,1348
193849,3849,3.5,1349
193850,3850,6,1350
193851,3851,4,1351
193852,3852,2.5,1352
193853,3853,2.5,1353
193854,3854,5,1354
193855,3855,2,1355
193856,3856,8.5,1356
193857,3857,2.5,1357
193858,3858,2,1358
193859,3859,6,1359
193860,3860,3.5,1360
193861,3861,3,1361
193862,3862,2.5,1362
193863,3863,9.5,1363
193864,3864,3.5,1364
193865,3865,3.5,1365
193866,3866,6.5,1366
193867,3867,0,1367
193868,3868,7,1368
193869,3869,8.5,1369
193870,3870,6.5,1370
193871,3871,7.5,1371
193872,3872,0,1372
193873,3873,9,1373
193874,3874,9.5,1374
193875,3875,6.5,1375
193876,3876,9,1376
193877,3877,2.5,1377
193878,3878,9,1378
193879,3879,9,1379
193880,3880,2.5,1380
193881,3881,8,1381
193882,3882,8.5,1382
193883,3883,1,1383
193884,3884,9,1384
193885,3885,9,1385
193886,3886,7.5,1386
193887,3887,6.5,1387
193888,3888,2.5,1388
193889,3889,7,1389
193890,3890,0,1390
193891,3891,9,1391
193892,3892,3,1392
193893,3893,10,1393
193894,3894,2,1394
193895,3895,8,1395
193896,3896,3.5,1396
193897,3897,10,1397
193898,3898,4,1398
193899,3899,2,1399
193900,3900,2.5,1400
193901,3901,5,1401
193902,3902,3.5,1402
193903,3903,5,1403
193904,3904,7.5,1404
193905,3905,4,1405
193906,3906,5.5,1406
193907,3907,3.5,1407
193908,3908,7,1408
193909,3909,9.5,1409
193910,3910,5,1410
193911,3911,5,1411
193912,3912,4,1412
193913,3913,4.5,1413
193914,3914,6,1414
193915,3915,4,1415
193916,3916,2,1416
193917,3917,7,1417
193918,3918,1,1418
193919,3919,6,1419
193920,3920,7,1420
193921,3921,0,1421
193922,3922,8.5,1422
193923,3923,7.5,1423
193924,3924,5,1424
193925,3925,2.5,1425
193926,3926,5.5,1426
193927,3927,8,1427
193928,3928,6.5,1428
193929,3929,7.5,1429
193930,3930,2,1430
193931,3931,3.5,1431
193932,3932,7.5,1432
193933,3933,8.5,1433
193934,3934,4.5,1434
193935,3935,3.5,1435
193936,3936,5,1436
193937,3937,9.5,1437
193938,3938,10,1438
193939,3939,8.5,1439
193940,3940,7.5,1440
193941,3941,7.5,1441
193942,3942,1,1442
193943,3943,0,1443
193944,3944,7,1444
193945,3945,5,1445
193946,3946,2.5,1446
193947,3947,2,1447
193948,3948,7,1448
193949,3949,0,1449
193950,3950,10,1450
193951,3951,6.5,1451
193952,3952,4.5,1452
193953,3953,8.5,1453
193954,3954,3.5,1454
193955,3955,9,1455
193956,3956,4,1456
193957,3957,9,1457
193958,3958,5.5,1458
193959,3959,0,1459
193960,3960,2.5,1460
193961,3961,7.5,1461
193962,3962,5,1462
193963,3963,6.5,1463
193964,3964,3,1464
193965,3965,2.5,1465
193966,3966,7.5,1466
193967,3967,5.5,1467
193968,3968,8,1468
193969,3969,3,1469
193970,3970,5,1470
193971,3971,8.5,1471
193972,3972,4.5,1472
193973,3973,2.5,1473
193974,3974,6.5,1474
193975,3975,6,1475
193976,3976,9.5,1476
193977,3977,3,1477
193978,3978,3,1478
193979,3979,2.5,1479
193980,3980,2.5,1480
193981,3981,4,1481
193982,3982,10,1482
193983,3983,9.5,1483
193984,3984,9.5,1484
193985,3985,4.5,1485
193986,3986,7.5,1486
193987,3987,8,1487
193988,3988,7.5,1488
193989,3989,6,1489
193990,3990,4.5,1490
193991,3991,6,1491
193992,3992,9,1492
193993,3993,0,1493
193994,3994,6.5,1494
193995,3995,2,1495
193996,3996,8.5,1496
193997,3997,4.5,1497
193998,3998,5.5,1498
193999,3999,2.5,1499
194000,4000,3,1500
194001,4001,3,1301
194002,4002,9.5,1302
194003,4003,6,1303
194004,4004,9.5,1304
194005,4005,4,1305
194006,4006,2,1306
194007,4007,5.5,1307
194008,4008,1,1308
194009,4009,6.5,1309
194010,4010,0,1310
194011,4011,0,1311
194012,4012,3,1312
194013,4013,2.5,1313
194014,4014,10,1314
194015,4015,2,1315
194016,4016,6,1316
194017,4017,2,1317
194018,4018,3.5,1318
194019,4019,1,1319
194020,4020,7.5,1320
194021,4021,3.5,1321
194022,4022,6,1322
194023,4023,3.5,1323
194024,4024,2,1324
194025,4025,0,1325
194026,4026,5,1326
194027,4027,3.5,1327
194028,4028,2,1328
194029,4029,5.5,1329
194030,4030,3,1330
194031,4031,8.5,1331
194032,4032,7,1332
194033,4033,3,1333
194034,4034,1,1334
194035,4035,5.5,1335
194036,4036,6.5,1336
194037,4037,1,1337
194038,4038,2.5,1338
194039,4039,0,1339
194040,4040,2,1340
194041,4041,9.5,1341
194042,4042,5,1342
194043,4043,3,1343
194044,4044,8,1344
194045,4045,3.5,1345
194046,4046,5,1346
194047,4047,6.5,1347
194048,4048,3.5,1348
194049,4049,7.5,1349
194050,4050,0,1350
194051,4051,3,1351
194052,4052,7,1352
194053,4053,9.5,1353
194054,4054,4.5,1354
194055,4055,7,1355
194056,4056,7,1356
194057,4057,7.5,1357
194058,4058,8.5,1358
194059,4059,3,1359
194060,4060,9.5,1360
194061,4061,0,1361
194062,4062,7.5,1362
194063,4063,6,1363
194064,4064,4.5,1364
194065,4065,10,1365
194066,4066,0,1366
194067,4067,0,1367
194068,4068,4.5,1368
194069,4069,6.5,1369
194070,4070,0,1370
194071,4071,10,1371
194072,4072,6.5,1372
194073,4073,4,1373
194074,4074,2,1374
194075,4075,3,1375
194076,4076,7,1376
194077,4077,4.5,1377
194078,4078,1,1378
194079,4079,8,1379
194080,4080,0,1380
194081,4081,8,1381
194082,4082,9.5,1382
194083,4083,3,1383
194084,4084,3.5,1384
194085,4085,4,1385
194086,4086,3.5,1386
194087,4087,3.5,1387
194088,4088,10,1388
194089,4089,5.5,1389
194090,4090,10,1390
194091,4091,4,1391
194092,4092,7,1392
194093,4093,7,1393
194094,4094,2.5,1394
194095,4095,3.5,1395
194096,4096,6,1396
194097,4097,3.5,1397
194098,4098,8,1398
194099,4099,7.5,1399
194100,4100,9.5,1400
194101,4101,0,1401
194102,4102,8,1402
194103,4103,2.5,1403
194104,4104,8,1404
194105,4105,2.5,1405
194106,4106,8,1406
194107,4107,1,1407
194108,4108,4.5,1408
194109,4109,4,1409
194110,4110,9.5,1410
194111,4111,1,1411
194112,4112,9.5,1412
194113,4113,6.5,1413
194114,4114,7.5,1414
194115,4115,9,1415
194116,4116,3.5,1416
194117,4117,9,1417
194118,4118,6,1418
194119,4119,5.5,1419
194120,4120,2.5,1420
194121,4121,4.5,1421
194122,4122,6,1422
194123,4123,0,1423
194124,4124,3.5,1424
194125,4125,5,1425
194126,4126,8.5,1426
194127,4127,2.5,1427
194128,4128,2,1428
194129,4129,4.5,1429
194130,4130,8,1430
194131,4131,6,1431
194132,4132,8,1432
194133,4133,4,1433
194134,4134,2,1434
194135,4135,9,1435
194136,4136,0,1436
194137,4137,8.5,1437
194138,4138,7.5,1438
194139,4139,2,1439
194140,4140,1,1440
194141,4141,9.5,1441
194142,4142,7.5,1442
194143,4143,8.5,1443
194144,4144,3,1444
194145,4145,8.5,1445
194146,4146,5,1446
194147,4147,1,1447
194148,4148,0,1448
194149,4149,5,1449
194150,4150,2.5,1450
194151,4151,8,1451
194152,4152,2.5,1452
194153,4153,3,1453
194154,4154,3.5,1454
194155,4155,8.5,1455
194156,4156,8,1456
194157,4157,8.5,1457
194158,4158,5.5,1458
194159,4159,6.5,1459
194160,4160,8.5,1460
194161,4161,4.5,1461
194162,4162,9,1462
194163,4163,0,1463
194164,4164,8.5,1464
194165,4165,9,1465
194166,4166,1,1466
194167,4167,2.5,1467
194168,4168,5.5,1468
194169,4169,7.5,1469
194170,4170,9,1470
194171,4171,3,1471
194172,4172,8,1472
194173,4173,4,1473
194174,4174,7,1474
194175,4175,10,1475
194176,4176,0,1476
194177,4177,2.5,1477
194178,4178,8.5,1478
194179,4179,2.5,1479
194180,4180,6,1480
194181,4181,3.5,1481
194182,4182,9.5,1482
194183,4183,7.5,1483
194184,4184,10,1484
194185,4185,5.5,1485
194186,4186,9.5,1486
194187,4187,7,1487
194188,4188,7,1488
194189,4189,9.5,1489
194190,4190,2.5,1490
194191,4191,5,1491
194192,4192,7,1492
194193,4193,4,1493
194194,4194,7.5,1494
194195,4195,5,1495
194196,4196,3,1496
194197,4197,6,1497
194198,4198,7,1498
194199,4199,0,1499
194200,4200,1,1500
194201,4201,10,1301
194202,4202,3,1302
194203,4203,7.5,1303
194204,4204,4.5,1304
194205,4205,8,1305
194206,4206,5.5,1306
194207,4207,3,1307
194208,4208,6.5,1308
194209,4209,10,1309
194210,4210,9.5,1310
194211,4211,0,1311
194212,4212,1,1312
194213,4213,5.5,1313
194214,4214,4.5,1314
194215,4215,4.5,1315
194216,4216,0,1316
194217,4217,4.5,1317
194218,4218,10,1318
194219,4219,3,1319
194220,4220,9,1320
194221,4221,7.5,1321
194222,4222,7.5,1322
194223,4223,7.5,1323
194224,4224,6.5,1324
194225,4225,8.5,1325
194226,4226,4.5,1326
194227,4227,8,1327
194228,4228,9.5,1328
194229,4229,3.5,1329
194230,4230,9.5,1330
194231,4231,5.5,1331
194232,4232,8,1332
194233,4233,7.5,1333
194234,4234,8,1334
194235,4235,5,1335
194236,4236,3.5,1336
194237,4237,4,1337
194238,4238,10,1338
194239,4239,1,1339
194240,4240,5.5,1340
194241,4241,8.5,1341
194242,4242,7,1342
194243,4243,10,1343
194244,4244,0,1344
194245,4245,10,1345
194246,4246,7,1346
194247,4247,8.5,1347
194248,4248,9,1348
194249,4249,9.5,1349
194250,4250,9,1350
194251,4251,1,1351
194252,4252,7,1352
194253,4253,6.5,1353
194254,4254,7.5,1354
194255,4255,6,1355
194256,4256,9.5,1356
194257,4257,3,1357
194258,4258,10,1358
194259,4259,4.5,1359
